query-id	corpus-id	score
genQ91904	 753 	1
genQ91905	 753 	1
genQ91906	 753 	1
genQ91907	 753 	1
genQ91908	 753 	1
genQ91909	 753 	1
genQ91910	 753 	1
genQ91911	 753 	1
genQ91912	 753 	1
genQ91913	 753 	1
genQ91914	 753 	1
genQ91915	 753 	1
genQ91916	 753 	1
genQ91917	 753 	1
genQ91918	 753 	1
genQ91919	 753 	1
genQ91920	 753 	1
genQ91921	 753 	1
genQ91922	 753 	1
genQ91923	 753 	1
genQ91924	 753 	1
genQ91925	 753 	1
genQ91926	 753 	1
genQ91927	 753 	1
genQ91928	 753 	1
genQ91929	 753 	1
genQ91930	 753 	1
genQ91931	 753 	1
genQ91932	 753 	1
genQ91933	 753 	1
genQ91934	 753 	1
genQ91935	 753 	1
genQ91936	 753 	1
genQ91937	 753 	1
genQ91938	 753 	1
genQ91939	 753 	1
genQ91940	 753 	1
genQ91941	 753 	1
genQ91942	 753 	1
genQ91943	 753 	1
genQ91944	 753 	1
genQ91945	 753 	1
genQ91946	 753 	1
genQ91947	 753 	1
genQ91948	 753 	1
genQ91949	 753 	1
genQ91950	 753 	1
genQ91951	 753 	1
genQ91952	 753 	1
genQ91953	 753 	1
genQ91954	 753 	1
genQ91955	 753 	1
genQ91956	 753 	1
genQ91957	 753 	1
genQ91958	 753 	1
genQ91959	 753 	1
genQ91960	 753 	1
genQ91961	 753 	1
genQ91962	 753 	1
genQ91963	 753 	1
genQ91964	 753 	1
genQ91965	 753 	1
genQ91966	 753 	1
genQ91967	 753 	1
genQ91968	 753 	1
genQ91969	 753 	1
genQ91970	 753 	1
genQ91971	 753 	1
genQ91972	 753 	1
genQ91973	 753 	1
genQ91974	 753 	1
genQ91975	 753 	1
genQ91976	 753 	1
genQ91977	 753 	1
genQ91978	 753 	1
genQ91979	 753 	1
genQ91980	 753 	1
genQ91981	 753 	1
genQ91982	 753 	1
genQ91983	 753 	1
genQ91984	 753 	1
genQ91985	 753 	1
genQ91986	 753 	1
genQ91987	 753 	1
genQ91988	 753 	1
genQ91989	 753 	1
genQ91990	 753 	1
genQ91991	 753 	1
genQ91992	 592 	1
genQ91993	 592 	1
genQ91994	 592 	1
genQ91995	 592 	1
genQ91996	 592 	1
genQ91997	 592 	1
genQ91998	 592 	1
genQ91999	 592 	1
genQ92000	 592 	1
genQ92001	 592 	1
genQ92002	 592 	1
genQ92003	 592 	1
genQ92004	 592 	1
genQ92005	 592 	1
genQ92006	 592 	1
genQ92007	 592 	1
genQ92008	 592 	1
genQ92009	 592 	1
genQ92010	 592 	1
genQ92011	 592 	1
genQ92012	 592 	1
genQ92013	 592 	1
genQ92014	 592 	1
genQ92015	 592 	1
genQ92016	 592 	1
genQ92017	 592 	1
genQ92018	 592 	1
genQ92019	 592 	1
genQ92020	 592 	1
genQ92021	 592 	1
genQ92022	 592 	1
genQ92023	 592 	1
genQ92024	 592 	1
genQ92025	 592 	1
genQ92026	 592 	1
genQ92027	 592 	1
genQ92028	 592 	1
genQ92029	 592 	1
genQ92030	 592 	1
genQ92031	 592 	1
genQ92032	 592 	1
genQ92033	 592 	1
genQ92034	 592 	1
genQ92035	 592 	1
genQ92036	 592 	1
genQ92037	 592 	1
genQ92038	 592 	1
genQ92039	 592 	1
genQ92040	 592 	1
genQ92041	 592 	1
genQ92042	 592 	1
genQ92043	 592 	1
genQ92044	 592 	1
genQ92045	 592 	1
genQ92046	 592 	1
genQ92047	 592 	1
genQ92048	 592 	1
genQ92049	 592 	1
genQ92050	 592 	1
genQ92051	 592 	1
genQ92052	 592 	1
genQ92053	 592 	1
genQ92054	 592 	1
genQ92055	 592 	1
genQ92056	 592 	1
genQ92057	 592 	1
genQ92058	 592 	1
genQ92059	 592 	1
genQ92060	 592 	1
genQ92061	 592 	1
genQ92062	 592 	1
genQ92063	 592 	1
genQ92064	 592 	1
genQ92065	 592 	1
genQ92066	 592 	1
genQ92067	 592 	1
genQ92068	 592 	1
genQ92069	 592 	1
genQ92070	 592 	1
genQ92071	 592 	1
genQ92072	 592 	1
genQ92073	 592 	1
genQ92074	 592 	1
genQ92075	 592 	1
genQ92076	 592 	1
genQ92077	 592 	1
genQ92078	 592 	1
genQ92079	 592 	1
genQ92080	 592 	1
genQ92081	 592 	1
genQ92082	 592 	1
genQ92083	 592 	1
genQ92084	 592 	1
genQ92085	 592 	1
genQ92086	 592 	1
genQ92087	 592 	1
genQ92088	 592 	1
genQ92089	 592 	1
genQ92090	 592 	1
genQ92091	 592 	1
genQ92092	 592 	1
genQ92093	 592 	1
genQ92094	 592 	1
genQ92095	 592 	1
genQ92096	 592 	1
genQ92097	 592 	1
genQ92098	 592 	1
genQ92099	 592 	1
genQ92100	 592 	1
genQ92101	 592 	1
genQ92102	 592 	1
genQ92103	 592 	1
genQ92104	 592 	1
genQ92105	 592 	1
genQ92106	 592 	1
genQ92107	 592 	1
genQ92108	 592 	1
genQ92109	 592 	1
genQ92110	 592 	1
genQ92111	 592 	1
genQ92112	 592 	1
genQ92113	 592 	1
genQ92114	 592 	1
genQ92115	 592 	1
genQ92116	 592 	1
genQ92117	 592 	1
genQ92118	 592 	1
genQ92119	 592 	1
genQ92120	 592 	1
genQ92121	 592 	1
genQ92122	 592 	1
genQ92123	 592 	1
genQ92124	 592 	1
genQ92125	 592 	1
genQ92126	 592 	1
genQ92127	 592 	1
genQ92128	 592 	1
genQ92129	 592 	1
genQ92130	 592 	1
genQ92131	 592 	1
genQ92132	 592 	1
genQ92133	 592 	1
genQ92134	 592 	1
genQ92135	 592 	1
genQ92136	 592 	1
genQ92137	 592 	1
genQ92138	 592 	1
genQ92139	 592 	1
genQ92140	 592 	1
genQ92141	 592 	1
genQ92142	 592 	1
genQ92143	 592 	1
genQ92144	 592 	1
genQ92145	 592 	1
genQ92146	 592 	1
genQ92147	 592 	1
genQ92148	 592 	1
genQ92149	 592 	1
genQ92150	 592 	1
genQ92151	 592 	1
genQ92152	 592 	1
genQ92153	 592 	1
genQ92154	 592 	1
genQ92155	 592 	1
genQ92156	 592 	1
genQ92157	 592 	1
genQ92158	 592 	1
genQ92159	 592 	1
genQ92160	 592 	1
genQ92161	 592 	1
genQ92162	 592 	1
genQ92163	 592 	1
genQ92164	 592 	1
genQ92165	 592 	1
genQ92166	 592 	1
genQ92167	 592 	1
genQ92168	 592 	1
genQ92169	 592 	1
genQ92170	 592 	1
genQ92171	 592 	1
genQ92172	 592 	1
genQ92173	 592 	1
genQ92174	 592 	1
genQ92175	 592 	1
genQ92176	 592 	1
genQ92177	 592 	1
genQ92178	 592 	1
genQ92179	 592 	1
genQ92180	 592 	1
genQ92181	 592 	1
genQ92182	 592 	1
genQ92183	 592 	1
genQ92184	 592 	1
genQ92185	 592 	1
genQ92186	 592 	1
genQ92187	 592 	1
genQ92188	 592 	1
genQ92189	 592 	1
genQ92190	 592 	1
genQ92191	 592 	1
genQ92192	 592 	1
genQ92193	 592 	1
genQ92194	 592 	1
genQ92195	 592 	1
genQ92196	 592 	1
genQ92197	 592 	1
genQ92198	 592 	1
genQ92199	 592 	1
genQ92200	 592 	1
genQ92201	 592 	1
genQ92202	 592 	1
genQ92203	 592 	1
genQ92204	 592 	1
genQ92205	 592 	1
genQ92206	 592 	1
genQ92207	 592 	1
genQ92208	 592 	1
genQ92209	 592 	1
genQ92210	 592 	1
genQ92211	 592 	1
genQ92212	 592 	1
genQ92213	 592 	1
genQ92214	 592 	1
genQ92215	 592 	1
genQ92216	 592 	1
genQ92217	 592 	1
genQ92218	 592 	1
genQ92219	 592 	1
genQ92220	 592 	1
genQ92221	 592 	1
genQ92222	 592 	1
genQ92223	 592 	1
genQ92224	 592 	1
genQ92225	 592 	1
genQ92226	 592 	1
genQ92227	 592 	1
genQ92228	 592 	1
genQ92229	 592 	1
genQ92230	 592 	1
genQ92231	 592 	1
genQ92232	 592 	1
genQ92233	 592 	1
genQ92234	 592 	1
genQ92235	 592 	1
genQ92236	 592 	1
genQ92237	 592 	1
genQ92238	 592 	1
genQ92239	 592 	1
genQ92240	 592 	1
genQ92241	 592 	1
genQ92242	 592 	1
genQ92243	 592 	1
genQ92244	 592 	1
genQ92245	 592 	1
genQ92246	 592 	1
genQ92247	 592 	1
genQ92248	 592 	1
genQ92249	 592 	1
genQ92250	 592 	1
genQ92251	 592 	1
genQ92252	 592 	1
genQ92253	 592 	1
genQ92254	 592 	1
genQ92255	 592 	1
genQ92256	 592 	1
genQ92257	 592 	1
genQ92258	 592 	1
genQ92259	 592 	1
genQ92260	 592 	1
genQ92261	 592 	1
genQ92262	 592 	1
genQ92263	 592 	1
genQ92264	 592 	1
genQ92265	 592 	1
genQ92266	 592 	1
genQ92267	 592 	1
genQ92268	 592 	1
genQ92269	 592 	1
genQ92270	 592 	1
genQ92271	 592 	1
genQ92272	 592 	1
genQ92273	 592 	1
genQ92274	 592 	1
genQ92275	 592 	1
genQ92276	 592 	1
genQ92277	 592 	1
genQ92278	 592 	1
genQ92279	 592 	1
genQ92280	 592 	1
genQ92281	 592 	1
genQ92282	 592 	1
genQ92283	 592 	1
genQ92284	 592 	1
genQ92285	 592 	1
genQ92286	 592 	1
genQ92287	 592 	1
genQ92288	 592 	1
genQ92289	 592 	1
genQ92290	 592 	1
genQ92291	 592 	1
genQ92292	 592 	1
genQ92293	 592 	1
genQ92294	 592 	1
genQ92295	 592 	1
genQ92296	 592 	1
genQ92297	 592 	1
genQ92298	 592 	1
genQ92299	 592 	1
genQ92300	 592 	1
genQ92301	 592 	1
genQ92302	 592 	1
genQ92303	 592 	1
genQ92304	 592 	1
genQ92305	 592 	1
genQ92306	 592 	1
genQ92307	 592 	1
genQ92308	 592 	1
genQ92309	 592 	1
genQ92310	 592 	1
genQ92311	 918 	1
genQ92312	 918 	1
genQ92313	 918 	1
genQ92314	 918 	1
genQ92315	 918 	1
genQ92316	 918 	1
genQ92317	 918 	1
genQ92318	 918 	1
genQ92319	 918 	1
genQ92320	 918 	1
genQ92321	 918 	1
genQ92322	 918 	1
genQ92323	 918 	1
genQ92324	 918 	1
genQ92325	 918 	1
genQ92326	 918 	1
genQ92327	 918 	1
genQ92328	 918 	1
genQ92329	 918 	1
genQ92330	 918 	1
genQ92331	 918 	1
genQ92332	 918 	1
genQ92333	 918 	1
genQ92334	 918 	1
genQ92335	 918 	1
genQ92336	 918 	1
genQ92337	 918 	1
genQ92338	 918 	1
genQ92339	 918 	1
genQ92340	 918 	1
genQ92341	 918 	1
genQ92342	 918 	1
genQ92343	 918 	1
genQ92344	 918 	1
genQ92345	 918 	1
genQ92346	 918 	1
genQ92347	 918 	1
genQ92348	 918 	1
genQ92349	 918 	1
genQ92350	 918 	1
genQ92351	 918 	1
genQ92352	 918 	1
genQ92353	 918 	1
genQ92354	 918 	1
genQ92355	 918 	1
genQ92356	 918 	1
genQ92357	 918 	1
genQ92358	 918 	1
genQ92359	 918 	1
genQ92360	 918 	1
genQ92361	 918 	1
genQ92362	 918 	1
genQ92363	 918 	1
genQ92364	 918 	1
genQ92365	 918 	1
genQ92366	 918 	1
genQ92367	 918 	1
genQ92368	 918 	1
genQ92369	 918 	1
genQ92370	 918 	1
genQ92371	 918 	1
genQ92372	 918 	1
genQ92373	 918 	1
genQ92374	 918 	1
genQ92375	 918 	1
genQ92376	 918 	1
genQ92377	 918 	1
genQ92378	 918 	1
genQ92379	 918 	1
genQ92380	 918 	1
genQ92381	 918 	1
genQ92382	 918 	1
genQ92383	 918 	1
genQ92384	 918 	1
genQ92385	 918 	1
genQ92386	 918 	1
genQ92387	 918 	1
genQ92388	 918 	1
genQ92389	 918 	1
genQ92390	 918 	1
genQ92391	 918 	1
genQ92392	 918 	1
genQ92393	 918 	1
genQ92394	 918 	1
genQ92395	 918 	1
genQ92396	 918 	1
genQ92397	 918 	1
genQ92398	 918 	1
genQ92399	 918 	1
genQ92400	 918 	1
genQ92401	 918 	1
genQ92402	 918 	1
genQ92403	 918 	1
genQ92404	 918 	1
genQ92405	 918 	1
genQ92406	 918 	1
genQ92407	 918 	1
genQ92408	 918 	1
genQ92409	 918 	1
genQ92410	 918 	1
genQ92411	 918 	1
genQ92412	 918 	1
genQ92413	 918 	1
genQ92414	 918 	1
genQ92415	 918 	1
genQ92416	 918 	1
genQ92417	 918 	1
genQ92418	 918 	1
genQ92419	 918 	1
genQ92420	 918 	1
genQ92421	 918 	1
genQ92422	 918 	1
genQ92423	 918 	1
genQ92424	 918 	1
genQ92425	 918 	1
genQ92426	 918 	1
genQ92427	 918 	1
genQ92428	 918 	1
genQ92429	 918 	1
genQ92430	 918 	1
genQ92431	 918 	1
genQ92432	 918 	1
genQ92433	 918 	1
genQ92434	 918 	1
genQ92435	 918 	1
genQ92436	 918 	1
genQ92437	 918 	1
genQ92438	 918 	1
genQ92439	 918 	1
genQ92440	 918 	1
genQ92441	 918 	1
genQ92442	 918 	1
genQ92443	 918 	1
genQ92444	 918 	1
genQ92445	 918 	1
genQ92446	 918 	1
genQ92447	 918 	1
genQ92448	 918 	1
genQ92449	 918 	1
genQ92450	 918 	1
genQ92451	 918 	1
genQ92452	 918 	1
genQ92453	 918 	1
genQ92454	 918 	1
genQ92455	 918 	1
genQ92456	 918 	1
genQ92457	 918 	1
genQ92458	 918 	1
genQ92459	 918 	1
genQ92460	 918 	1
genQ92461	 918 	1
genQ92462	 918 	1
genQ92463	 918 	1
genQ92464	 918 	1
genQ92465	 918 	1
genQ92466	 918 	1
genQ92467	 918 	1
genQ92468	 918 	1
genQ92469	 918 	1
genQ92470	 918 	1
genQ92471	 918 	1
genQ92472	 918 	1
genQ92473	 918 	1
genQ92474	 918 	1
genQ92475	 918 	1
genQ92476	 918 	1
genQ92477	 918 	1
genQ92478	 918 	1
genQ92479	 918 	1
genQ92480	 918 	1
genQ92481	 918 	1
genQ92482	 918 	1
genQ92483	 918 	1
genQ92484	 918 	1
genQ92485	 918 	1
genQ92486	 918 	1
genQ92487	 918 	1
genQ92488	 918 	1
genQ92489	 918 	1
genQ92490	 918 	1
genQ92491	 918 	1
genQ92492	 918 	1
genQ92493	 918 	1
genQ92494	 918 	1
genQ92495	 918 	1
genQ92496	 918 	1
genQ92497	 918 	1
genQ92498	 918 	1
genQ92499	 918 	1
genQ92500	 918 	1
genQ92501	 918 	1
genQ92502	 918 	1
genQ92503	 918 	1
genQ92504	 918 	1
genQ92505	 918 	1
genQ92506	 918 	1
genQ92507	 918 	1
genQ92508	 918 	1
genQ92509	 918 	1
genQ92510	 918 	1
genQ92511	 918 	1
genQ92512	 918 	1
genQ92513	 918 	1
genQ92514	 918 	1
genQ92515	 918 	1
genQ92516	 918 	1
genQ92517	 918 	1
genQ92518	 918 	1
genQ92519	 918 	1
genQ92520	 918 	1
genQ92521	 918 	1
genQ92522	 918 	1
genQ92523	 918 	1
genQ92524	 918 	1
genQ92525	 918 	1
genQ92526	 918 	1
genQ92527	 918 	1
genQ92528	 918 	1
genQ92529	 918 	1
genQ92530	 918 	1
genQ92531	 918 	1
genQ92532	 918 	1
genQ92533	 918 	1
genQ92534	 918 	1
genQ92535	 918 	1
genQ92536	 918 	1
genQ92537	 918 	1
genQ92538	 918 	1
genQ92539	 918 	1
genQ92540	 918 	1
genQ92541	 918 	1
genQ92542	 918 	1
genQ92543	 918 	1
genQ92544	 918 	1
genQ92545	 918 	1
genQ92546	 918 	1
genQ92547	 918 	1
genQ92548	 918 	1
genQ92549	 918 	1
genQ92550	 918 	1
genQ92551	 918 	1
genQ92552	 918 	1
genQ92553	 918 	1
genQ92554	 918 	1
genQ92555	 918 	1
genQ92556	 918 	1
genQ92557	 918 	1
genQ92558	 918 	1
genQ92559	 918 	1
genQ92560	 918 	1
genQ92561	 918 	1
genQ92562	 918 	1
genQ92563	 918 	1
genQ92564	 918 	1
genQ92565	 918 	1
genQ92566	 918 	1
genQ92567	 918 	1
genQ92568	 918 	1
genQ92569	 918 	1
genQ92570	 918 	1
genQ92571	 918 	1
genQ92572	 918 	1
genQ92573	 918 	1
genQ92574	 918 	1
genQ92575	 918 	1
genQ92576	 918 	1
genQ92577	 918 	1
genQ92578	 918 	1
genQ92579	 918 	1
genQ92580	 918 	1
genQ92581	 918 	1
genQ92582	 918 	1
genQ92583	 918 	1
genQ92584	 918 	1
genQ92585	 918 	1
genQ92586	 918 	1
genQ92587	 918 	1
genQ92588	 918 	1
genQ92589	 918 	1
genQ92590	 918 	1
genQ92591	 918 	1
genQ92592	 918 	1
genQ92593	 918 	1
genQ92594	 918 	1
genQ92595	 918 	1
genQ92596	 918 	1
genQ92597	 918 	1
genQ92598	 918 	1
genQ92599	 918 	1
genQ92600	 918 	1
genQ92601	 918 	1
genQ92602	 918 	1
genQ92603	 918 	1
genQ92604	 918 	1
genQ92605	 918 	1
genQ92606	 918 	1
genQ92607	 918 	1
genQ92608	 918 	1
genQ92609	 918 	1
genQ92610	 918 	1
genQ92611	 918 	1
genQ92612	 918 	1
genQ92613	 918 	1
genQ92614	 918 	1
genQ92615	 918 	1
genQ92616	 918 	1
genQ92617	 918 	1
genQ92618	 918 	1
genQ92619	 918 	1
genQ92620	 918 	1
genQ92621	 918 	1
genQ92622	 918 	1
genQ92623	 918 	1
genQ92624	 918 	1
genQ92625	 918 	1
genQ92626	 918 	1
genQ92627	 918 	1
genQ92628	 918 	1
genQ92629	 918 	1
genQ92630	 918 	1
genQ92631	 918 	1
genQ92632	 918 	1
genQ92633	 918 	1
genQ92634	 918 	1
genQ92635	 918 	1
genQ92636	 918 	1
genQ92637	 918 	1
genQ92638	 918 	1
genQ92639	 918 	1
genQ92640	 918 	1
genQ92641	 918 	1
genQ92642	 918 	1
genQ92643	 918 	1
genQ92644	 918 	1
genQ92645	 918 	1
genQ92646	 918 	1
genQ92647	 918 	1
genQ92648	 918 	1
genQ92649	 918 	1
genQ92650	 918 	1
genQ92651	 918 	1
genQ92652	 918 	1
genQ92653	 918 	1
genQ92654	 918 	1
genQ92655	 918 	1
genQ92656	 918 	1
genQ92657	 918 	1
genQ92658	 918 	1
genQ92659	 918 	1
genQ92660	 918 	1
genQ92661	 918 	1
genQ92662	 918 	1
genQ92663	 918 	1
genQ92664	 918 	1
genQ92665	 918 	1
genQ92666	 918 	1
genQ92667	 918 	1
genQ92668	 918 	1
genQ92669	 918 	1
genQ92670	 918 	1
genQ92671	 918 	1
genQ92672	 918 	1
genQ92673	 918 	1
genQ92674	 918 	1
genQ92675	 238 	1
genQ92676	 238 	1
genQ92677	 238 	1
genQ92678	 238 	1
genQ92679	 238 	1
genQ92680	 238 	1
genQ92681	 238 	1
genQ92682	 238 	1
genQ92683	 238 	1
genQ92684	 238 	1
genQ92685	 238 	1
genQ92686	 238 	1
genQ92687	 238 	1
genQ92688	 238 	1
genQ92689	 238 	1
genQ92690	 238 	1
genQ92691	 238 	1
genQ92692	 238 	1
genQ92693	 238 	1
genQ92694	 238 	1
genQ92695	 238 	1
genQ92696	 238 	1
genQ92697	 238 	1
genQ92698	 238 	1
genQ92699	 238 	1
genQ92700	 238 	1
genQ92701	 238 	1
genQ92702	 238 	1
genQ92703	 238 	1
genQ92704	 238 	1
genQ92705	 238 	1
genQ92706	 238 	1
genQ92707	 238 	1
genQ92708	 238 	1
genQ92709	 238 	1
genQ92710	 238 	1
genQ92711	 238 	1
genQ92712	 238 	1
genQ92713	 238 	1
genQ92714	 238 	1
genQ92715	 238 	1
genQ92716	 238 	1
genQ92717	 238 	1
genQ92718	 238 	1
genQ92719	 238 	1
genQ92720	 238 	1
genQ92721	 238 	1
genQ92722	 238 	1
genQ92723	 238 	1
genQ92724	 238 	1
genQ92725	 238 	1
genQ92726	 238 	1
genQ92727	 238 	1
genQ92728	 238 	1
genQ92729	 238 	1
genQ92730	 238 	1
genQ92731	 238 	1
genQ92732	 238 	1
genQ92733	 238 	1
genQ92734	 238 	1
genQ92735	 238 	1
genQ92736	 238 	1
genQ92737	 238 	1
genQ92738	 238 	1
genQ92739	 238 	1
genQ92740	 238 	1
genQ92741	 238 	1
genQ92742	 238 	1
genQ92743	 238 	1
genQ92744	 238 	1
genQ92745	 238 	1
genQ92746	 238 	1
genQ92747	 238 	1
genQ92748	 238 	1
genQ92749	 238 	1
genQ92750	 238 	1
genQ92751	 238 	1
genQ92752	 238 	1
genQ92753	 238 	1
genQ92754	 238 	1
genQ92755	 238 	1
genQ92756	 238 	1
genQ92757	 238 	1
genQ92758	 238 	1
genQ92759	 238 	1
genQ92760	 238 	1
genQ92761	 238 	1
genQ92762	 238 	1
genQ92763	 238 	1
genQ92764	 238 	1
genQ92765	 238 	1
genQ92766	 238 	1
genQ92767	 238 	1
genQ92768	 238 	1
genQ92769	 238 	1
genQ92770	 238 	1
genQ92771	 238 	1
genQ92772	 238 	1
genQ92773	 238 	1
genQ92774	 238 	1
genQ92775	 238 	1
genQ92776	 238 	1
genQ92777	 238 	1
genQ92778	 238 	1
genQ92779	 238 	1
genQ92780	 238 	1
genQ92781	 238 	1
genQ92782	 238 	1
genQ92783	 238 	1
genQ92784	 238 	1
genQ92785	 238 	1
genQ92786	 238 	1
genQ92787	 238 	1
genQ92788	 238 	1
genQ92789	 238 	1
genQ92790	 238 	1
genQ92791	 238 	1
genQ92792	 238 	1
genQ92793	 238 	1
genQ92794	 238 	1
genQ92795	 238 	1
genQ92796	 238 	1
genQ92797	 238 	1
genQ92798	 238 	1
genQ92799	 238 	1
genQ92800	 238 	1
genQ92801	 238 	1
genQ92802	 238 	1
genQ92803	 238 	1
genQ92804	 238 	1
genQ92805	 238 	1
genQ92806	 238 	1
genQ92807	 238 	1
genQ92808	 238 	1
genQ92809	 238 	1
genQ92810	 238 	1
genQ92811	 238 	1
genQ92812	 238 	1
genQ92813	 238 	1
genQ92814	 238 	1
genQ92815	 238 	1
genQ92816	 238 	1
genQ92817	 238 	1
genQ92818	 238 	1
genQ92819	 238 	1
genQ92820	 238 	1
genQ92821	 238 	1
genQ92822	 238 	1
genQ92823	 238 	1
genQ92824	 238 	1
genQ92825	 238 	1
genQ92826	 238 	1
genQ92827	 238 	1
genQ92828	 238 	1
genQ92829	 238 	1
genQ92830	 238 	1
genQ92831	 238 	1
genQ92832	 238 	1
genQ92833	 238 	1
genQ92834	 238 	1
genQ92835	 238 	1
genQ92836	 238 	1
genQ92837	 238 	1
genQ92838	 238 	1
genQ92839	 238 	1
genQ92840	 238 	1
genQ92841	 238 	1
genQ92842	 238 	1
genQ92843	 238 	1
genQ92844	 238 	1
genQ92845	 238 	1
genQ92846	 238 	1
genQ92847	 238 	1
genQ92848	 238 	1
genQ92849	 238 	1
genQ92850	 238 	1
genQ92851	 238 	1
genQ92852	 238 	1
genQ92853	 238 	1
genQ92854	 238 	1
genQ92855	 238 	1
genQ92856	 238 	1
genQ92857	 238 	1
genQ92858	 238 	1
genQ92859	 238 	1
genQ92860	 238 	1
genQ92861	 238 	1
genQ92862	 238 	1
genQ92863	 238 	1
genQ92864	 238 	1
genQ92865	 238 	1
genQ92866	 238 	1
genQ92867	 238 	1
genQ92868	 238 	1
genQ92869	 238 	1
genQ92870	 238 	1
genQ92871	 238 	1
genQ92872	 238 	1
genQ92873	 238 	1
genQ92874	 238 	1
genQ92875	 238 	1
genQ92876	 238 	1
genQ92877	 238 	1
genQ92878	 238 	1
genQ92879	 238 	1
genQ92880	 238 	1
genQ92881	 238 	1
genQ92882	 238 	1
genQ92883	 238 	1
genQ92884	 238 	1
genQ92885	 238 	1
genQ92886	 238 	1
genQ92887	 238 	1
genQ92888	 238 	1
genQ92889	 238 	1
genQ92890	 238 	1
genQ92891	 238 	1
genQ92892	 238 	1
genQ92893	 238 	1
genQ92894	 238 	1
genQ92895	 238 	1
genQ92896	 238 	1
genQ92897	 238 	1
genQ92898	 238 	1
genQ92899	 238 	1
genQ92900	 238 	1
genQ92901	 238 	1
genQ92902	 238 	1
genQ92903	 238 	1
genQ92904	 238 	1
genQ92905	 238 	1
genQ92906	 238 	1
genQ92907	 238 	1
genQ92908	 238 	1
genQ92909	 238 	1
genQ92910	 238 	1
genQ92911	 238 	1
genQ92912	 238 	1
genQ92913	 238 	1
genQ92914	 238 	1
genQ92915	 238 	1
genQ92916	 238 	1
genQ92917	 238 	1
genQ92918	 238 	1
genQ92919	 238 	1
genQ92920	 238 	1
genQ92921	 238 	1
genQ92922	 238 	1
genQ92923	 238 	1
genQ92924	 238 	1
genQ92925	 238 	1
genQ92926	 238 	1
genQ92927	 238 	1
genQ92928	 238 	1
genQ92929	 238 	1
genQ92930	 238 	1
genQ92931	 238 	1
genQ92932	 238 	1
genQ92933	 238 	1
genQ92934	 238 	1
genQ92935	 238 	1
genQ92936	 238 	1
genQ92937	 238 	1
genQ92938	 238 	1
genQ92939	 238 	1
genQ92940	 238 	1
genQ92941	 238 	1
genQ92942	 238 	1
genQ92943	 238 	1
genQ92944	 238 	1
genQ92945	 238 	1
genQ92946	 238 	1
genQ92947	 238 	1
genQ92948	 238 	1
genQ92949	 238 	1
genQ92950	 238 	1
genQ92951	 238 	1
genQ92952	 238 	1
genQ92953	 238 	1
genQ92954	 238 	1
genQ92955	 238 	1
genQ92956	 238 	1
genQ92957	 238 	1
genQ92958	 238 	1
genQ92959	 238 	1
genQ92960	 238 	1
genQ92961	 238 	1
genQ92962	 238 	1
genQ92963	 238 	1
genQ92964	 238 	1
genQ92965	 238 	1
genQ92966	 238 	1
genQ92967	 238 	1
genQ92968	 238 	1
genQ92969	 238 	1
genQ92970	 238 	1
genQ92971	 238 	1
genQ92972	 238 	1
genQ92973	 238 	1
genQ92974	 238 	1
genQ92975	 238 	1
genQ92976	 238 	1
genQ92977	 238 	1
genQ92978	 238 	1
genQ92979	 238 	1
genQ92980	 238 	1
genQ92981	 238 	1
genQ92982	 238 	1
genQ92983	 238 	1
genQ92984	 238 	1
genQ92985	 238 	1
genQ92986	 238 	1
genQ92987	 238 	1
genQ92988	 238 	1
genQ92989	 238 	1
genQ92990	 238 	1
genQ92991	 238 	1
genQ92992	 238 	1
genQ92993	 238 	1
genQ92994	 238 	1
genQ92995	 238 	1
genQ92996	 238 	1
genQ92997	 238 	1
genQ92998	 238 	1
genQ92999	 238 	1
genQ93000	 238 	1
genQ93001	 238 	1
genQ93002	 238 	1
genQ93003	 238 	1
genQ93004	 238 	1
genQ93005	 238 	1
genQ93006	 238 	1
genQ93007	 238 	1
genQ93008	 238 	1
genQ93009	 238 	1
genQ93010	 238 	1
genQ93011	 238 	1
genQ93012	 238 	1
genQ93013	 238 	1
genQ93014	 238 	1
genQ93015	 238 	1
genQ93016	 238 	1
genQ93017	 238 	1
genQ93018	 238 	1
genQ93019	 238 	1
genQ93020	 238 	1
genQ93021	 238 	1
genQ93022	 238 	1
genQ93023	 238 	1
genQ93024	 238 	1
genQ93025	 238 	1
genQ93026	 238 	1
genQ93027	 238 	1
genQ93028	 238 	1
genQ93029	 238 	1
genQ93030	 238 	1
genQ93031	 238 	1
genQ93032	 238 	1
genQ93033	 238 	1
genQ93034	 238 	1
genQ93035	 238 	1
genQ93036	 238 	1
genQ93037	 238 	1
genQ93038	 238 	1
genQ93039	 238 	1
genQ93040	 238 	1
genQ93041	 238 	1
genQ93042	 238 	1
genQ93043	 220 	1
genQ93044	 220 	1
genQ93045	 220 	1
genQ93046	 220 	1
genQ93047	 220 	1
genQ93048	 220 	1
genQ93049	 220 	1
genQ93050	 220 	1
genQ93051	 220 	1
genQ93052	 220 	1
genQ93053	 220 	1
genQ93054	 220 	1
genQ93055	 220 	1
genQ93056	 220 	1
genQ93057	 220 	1
genQ93058	 220 	1
genQ93059	 220 	1
genQ93060	 220 	1
genQ93061	 220 	1
genQ93062	 220 	1
genQ93063	 220 	1
genQ93064	 220 	1
genQ93065	 220 	1
genQ93066	 220 	1
genQ93067	 220 	1
genQ93068	 220 	1
